CODIGO_ID	Fecha	MarcaMora_Tarjeta	ORIGEN_APROBACION	FORMA_PAGO	SALDO_TOTAL_TARJETA	CUPO_PROMEDIO_TARJETA	SALDO_UTILIZ_PROM_CLIENTE	CANTIDAD_TOTAL_AVANCES	ANTIGUEDAD_TARJETA_ANIOS	PROMEDIO_MENSUAL_CONSUMOS_LOCALES	MAXIMO_NUM_DIAS_VENCIDO	NUMERO_OPERACIONES_TITULAR	PROMEDIO_DIAS_SOBREGIRO_CC	PROMEDIO_MENSUAL_SALDO_CUENTA_PASIVO	MARCA_CUENTA_CORRIENTE	MARCA_CUENTA_AHORROS	RIESGO_CLIENTE_TOTAL_GFP	VALOR_DEPOSITO_A_PLAZO	SEGMENTO_RIESGO	SUCURSAL	EDAD	GENERO	INSTRUCCION	NUM_TC_SIST_FIM
163	2018-01-21	0	Demanda	Si	71.3	1400	0	0	6	0	0	7	5	834.2634	No	No	98.66	0	A	QUEVEDO	47	MAS	SEC	2
164	2018-01-25	0	Demanda	Si	96.1	1300	111.3666	0	6	13.33	28	3	0	76.9796	Si	Si	96.1	0	A	QUITO	30	FEM	UNI	3
165	2018-01-29	0	Demanda	Si	999.19	7500	721.09	0	6	271.2	0	5	1	8612.2206	No	No	37724.61	0	A	SANTO DOMINGO	42	MAS	UNI	0
166	2018-01-13	0	Demanda	Si	1147.64	2083.3333	498.735	0	6	279.41	0	4	0	191.0556	Si	Si	1193.27	0	A	GUAYAQUIL	27	MAS	UNI	2
167	2018-01-24	1	Demanda	No	485.53	600	555.4833	1	6	161.86	17	3	23	-413.613	Si	Si	505.62	0	B	AMBATO	25	MAS	UNI	1
168	2018-01-06	0	Demanda	No	100.13	2400	474.47	0	6	154.23	32	4	0	758.2462	Si	Si	10120.15	0	A	GUAYAQUIL	25	FEM	UNI	3
169	2018-01-06	0	Demanda	Si	969.32	1100	1117.24	0	6	120.47	18	7	0	0	No	No	1037.34	0	A	QUITO	39	FEM	UNI	0
170	2018-01-03	0	Demanda	No	5521.93	17816.6666	2589.49	0	6	787.05	0	2	0	131921.0799	Si	Si	4622.06	0	A	QUITO	47	MAS	SEC	4
171	2018-01-23	0	Demanda	No	1259.81	13900	871.3466	0	6	243.19	22	4	0	0	No	No	1259.81	0	A	GUAYAQUIL	24	FEM	UNI	2
172	2018-01-04	0	Demanda	No	3655.23	4000	3698.755	1	6	195.65	0	4	0	14.806	No	No	3859.94	0	A	GUAYAQUIL	37	MAS	UNI	3
173	2018-01-12	0	Demanda	Si	134.17	1000	30.235	0	6	0	0	2	0	119.124	Si	Si	134.17	0	A	QUITO	50	MAS	SEC	1
174	2018-01-10	0	Demanda	No	907.56	1333.3333	1023.835	0	6	101.78	3	3	2	82364.9975	No	No	479.76	0	A	GUAYAQUIL	46	MAS	SEC	5
175	2018-01-19	0	Demanda	Si	508.22	5000	1290.6966	0	6	1153.47	21	4	0	0	No	No	508.22	0	A	CUENCA	33	MAS	UNI	2
176	2018-01-14	0	Demanda	Si	3354.92	2900	3192.42	6	6	0	7	9	25	-1151.4466	No	No	4854.68	0	B	QUITO	34	FEM	UNI	5
177	2018-01-15	0	Demanda	Si	87.11	1200	704.1566	0	6	50.1	0	4	0	55.6371	No	No	0	0	A	QUITO	29	MAS	UNI	2
178	2018-01-23	0	Demanda	Si	916.67	1000	1143.9	0	6	64.48	1	3	0	285.7418	Si	Si	944.86	0	A	QUITO	48	MAS	SEC	2
179	2018-01-11	0	Demanda	No	1607.75	3600	493.9783	0	6	95.76	0	1	0	3540.4698	Si	Si	1896.08	0	A	QUITO	27	MAS	UNI	2
180	2018-01-17	0	Demanda	Si	1077.84	866.6666	446.0383	0	6	0	17	6	0	66.2598	Si	Si	57776.14	0	A	RIOBAMBA	39	MAS	UNI	2
181	2018-01-31	0	Demanda	No	3305.24	3200	1801.5366	0	6	711.25	9	4	0	0	Si	Si	3323.25	0	A	CUENCA	25	FEM	UNI	3
182	2018-01-01	0	Demanda	Si	133.31	10000	304.1333	2	6	238.38	0	3	0	9097.8597	No	No	150.11	0	A	CUENCA	45	MAS	SEC	1
183	2018-01-09	0	Demanda	No	118.8	500	281.98	0	6	19.87	43	2	0	116.2702	Si	Si	118.8	0	A	QUITO	27	MAS	UNI	4
184	2018-01-06	0	Demanda	No	1095.36	1400	1144.5683	0	6	67.12	18	3	0	0	No	No	1162.44	0	A	QUITO	31	MAS	UNI	5
185	2018-01-28	0	Demanda	Si	1379.97	1400	1139.9316	0	6	0	22	8	0	184.581	Si	Si	4290.69	0	A	QUITO	50	MAS	SEC	0
186	2018-01-11	0	Demanda	No	837.4	1416.6666	747.365	0	6	201.25	21	2	18	-347.9539	No	No	1278.2	0	A	GUAYAQUIL	25	FEM	UNI	5
187	2018-01-02	0	Demanda	Si	453.11	600	239.1733	0	6	21.62	44	2	0	95.3316	Si	Si	357.31	0	A	QUITO	24	MAS	UNI	5
188	2018-01-05	0	Demanda	No	2066.16	2000	1469.7383	0	6	0	33	5	0	3026.3676	Si	Si	2107.12	0	A	GUAYAQUIL	38	FEM	UNI	0
189	2018-01-12	0	Demanda	No	771.9	5700	729.0883	0	6	421.68	0	2	0	11094.4509	Si	Si	338.77	10116.12	A	QUITO	40	FEM	UNI	2
190	2018-01-28	0	Demanda	No	677.72	10000	757.3383	0	6	102.74	14	2	0	2627.989	Si	Si	301.86	0	A	GUAYAQUIL	40	FEM	UNI	3
191	2018-01-26	0	Demanda	Si	2135.3	3100	2231.6883	7	6	622.58	6	1	2	875.7012	No	No	3372.43	0	A	AMBATO	33	MAS	UNI	3
192	2018-01-25	0	Demanda	Si	1580.6	2600	2750.05	0	6	402.67	4	5	3	188.9404	No	No	8099.98	0	B	QUEVEDO	47	MAS	SEC	2
193	2018-01-06	0	Demanda	No	536.11	1000	172.8566	0	6	98.94	37	1	0	3078.4186	Si	Si	501.96	0	A	AMBATO	46	MAS	SEC	3
194	2018-01-27	0	Demanda	No	1041.39	2350	1450.17	0	6	261.35	0	3	3	973.9156	Si	Si	5344.8	0	A	QUITO	50	MAS	SEC	3
195	2018-01-18	0	Demanda	No	6532.08	5250	4534.7383	28	6	76.24	0	2	13	587.2609	Si	Si	6616.29	0	A	AMBATO	37	MAS	UNI	4
196	2018-01-16	0	Demanda	No	3769.08	8000	1686.0316	0	6	452.23	0	3	4	9603.8377	No	No	54567.13	0	A	GUAYAQUIL	24	MAS	UNI	2
197	2018-01-16	0	Demanda	No	5602.81	3666.6666	1853.26	0	6	287.33	0	1	0	0	No	No	5602.81	0	A	QUITO	44	MAS	SEC	2
198	2018-01-25	0	Demanda	Si	4276.95	7100	612.7733	0	6	0	0	4	0	2675.8183	Si	Si	4068.41	0	A	GUAYAQUIL	23	FEM	UNI	1
199	2018-01-15	0	Demanda	No	507.57	500	436.8833	0	6	36.53	28	1	0	1190.9029	Si	Si	1781.76	0	A	GUAYAQUIL	39	FEM	UNI	5
200	2018-01-31	0	Demanda	No	272.51	1350	920.38	0	6	125.04	0	1	0	0	No	No	272.51	0	A	QUITO	47	FEM	SEC	5
201	2018-01-28	0	Proactivo	No	2228.71	2333.3333	1029.39	0	10	319.72	2	3	0	0	No	No	2253.23	0	A	IBARRA	31	MAS	UNI	3
202	2018-01-24	0	Demanda	Si	11416.34	12000	9927.5816	0	6	487.3	0	7	0	172.6562	Si	Si	27916.56	0	A	GUAYAQUIL	30	MAS	UNI	5
203	2018-01-08	0	Demanda	No	971.03	5000	774.3716	0	6	705.79	2	1	0	0	No	No	1057.12	0	A	IBARRA	49	MAS	SEC	3
204	2018-01-01	0	Demanda	Si	352.39	1200	720.7366	0	6	432.31	0	1	0	1331.3932	Si	Si	500.18	0	A	QUITO	47	MAS	SEC	0
205	2018-01-03	0	Demanda	No	380.26	3200	175.8383	0	6	94.99	0	1	0	3347.7267	Si	Si	150.47	0	A	QUITO	42	FEM	UNI	0
206	2018-01-13	0	Demanda	Si	3513.82	4000	3047.89	0	6	1443.91	1	3	1	181.468	No	No	51558.76	0	A	GUAYAQUIL	35	MAS	UNI	4
207	2018-01-30	0	Demanda	No	1301.6	1633.3333	448.0866	0	6	134.85	0	2	0	0	No	No	1301.6	0	A	AMBATO	44	MAS	SEC	0
208	2018-01-21	0	Demanda	No	171.88	700	43.6033	1	6	0	0	2	0	0	No	No	235	0	A	MANTA	42	MAS	UNI	4
209	2018-01-29	0	Demanda	No	523.19	3200	366.375	3	6	0	16	4	4	5991.0201	No	No	523.19	0	A	GUAYAQUIL	35	MAS	UNI	3
210	2018-01-15	0	Demanda	No	4839.44	5000	4517.3533	0	6	423.34	39	2	3	1777.5421	Si	Si	4843.46	0	A	QUITO	46	MAS	SEC	2
211	2018-01-12	0	Proactivo	No	2728.83	4000	4345.1666	0	10	322.8	0	2	0	1133.9763	Si	Si	3157.73	0	E	QUITO	27	FEM	PRI	1
212	2018-01-02	0	Proactivo	No	2139.24	2900	2262.065	0	10	0	0	3	0	0	No	No	2139.24	0	A	QUITO	43	FEM	UNI	3
213	2018-01-31	0	Proactivo	No	869.34	900	788.9983	2	10	13.45	9	2	0	0	No	No	869.34	0	A	QUITO	40	FEM	UNI	4
214	2018-01-30	0	Proactivo	No	52.48	900	71.4283	0	8	99.43	23	1	0	0	No	No	52.48	0	A	IBARRA	27	FEM	UNI	3
215	2018-01-23	0	Proactivo	No	2335.41	2616.6666	1252.5833	0	8	184.82	7	4	0	0	No	No	2099.86	0	A	IBARRA	40	MAS	UNI	1
216	2018-01-25	0	Proactivo	No	417.66	516.6666	470.0483	1	8	148.26	45	2	0	466.2557	Si	Si	48.53	0	A	QUITO	26	MAS	UNI	5
217	2018-01-22	0	Proactivo	No	784.37	1416.6666	930.4033	0	10	289.09	9	1	0	0	No	No	1113.99	0	A	CUENCA	47	FEM	SEC	3
218	2018-01-08	0	Proactivo	No	484.84	500	461.705	0	10	20.26	30	2	0	0	No	No	484.84	0	E	GUAYAQUIL	50	FEM	PRI	5
219	2018-01-14	0	Demanda	No	465.41	2100	600.985	0	6	265.04	37	4	0	835.2291	No	No	13852.45	0	A	GUAYAQUIL	43	MAS	UNI	3
220	2018-01-02	0	Demanda	Si	2624.23	4283.3333	3346.35	0	6	0	0	5	3	1858.1001	No	No	2624.23	0	A	QUITO	47	MAS	SEC	0
221	2018-01-19	0	Proactivo	No	807.87	1033.3333	744.46	0	6	105.67	6	2	0	0	No	No	843.52	0	A	CUENCA	46	MAS	SEC	3
222	2018-01-24	0	Proactivo	No	584.45	600	598.7666	2	6	0	14	6	0	0	No	No	584.45	0	A	QUITO	25	FEM	UNI	1
223	2018-01-07	0	Proactivo	No	716.77	1100	256.56	0	6	120.43	23	4	0	399.2089	Si	Si	716.77	0	A	QUITO	35	MAS	UNI	4
224	2018-01-12	0	Proactivo	No	194.06	700	54.5666	0	6	41.36	18	4	0	0.34	Si	Si	99.15	0	A	QUITO	47	MAS	SEC	3
225	2018-01-22	0	Proactivo	No	399.38	700	375.44	0	6	0	18	5	0	0	No	No	399.38	0	A	MANTA	35	MAS	UNI	2
226	2018-01-10	0	Proactivo	No	690.39	700	692.4	6	6	0	19	5	0	0	No	No	652.42	0	A	GUAYAQUIL	48	MAS	SEC	0
227	2018-01-11	0	Proactivo	No	4049.97	5100	680.0133	0	8	19.93	0	2	0	0	No	No	4049.97	0	A	GUAYAQUIL	29	FEM	UNI	3
228	2018-01-08	0	Proactivo	No	247.22	2600	153.6716	0	6	239.69	35	3	0	0	No	No	247.22	0	A	GUAYAQUIL	45	FEM	SEC	2
229	2018-01-17	0	Proactivo	No	560.36	1000	824.1266	0	6	397	21	2	0	0	No	No	560.36	0	A	QUITO	29	MAS	UNI	4
230	2018-01-01	0	Proactivo	No	901.71	1033.3333	1121.1266	0	6	343.6	10	7	10	453.0865	No	No	1215	0	C	QUITO	45	FEM	UNI	4
231	2018-01-14	0	Proactivo	No	465.08	500	477.87	2	6	141	71	3	0	0	No	No	465.08	0	E	GUAYAQUIL	42	MAS	PRI	1
232	2018-01-16	0	Proactivo	No	494.33	500	492.245	2	6	0	59	4	0	0	No	No	494.33	0	C	QUITO	24	MAS	PRI	3
233	2018-01-21	0	Proactivo	No	1029.76	1700	746.23	0	6	99.9	35	2	0	0	No	No	1037.14	0	A	GUAYAQUIL	25	FEM	UNI	4
234	2018-01-17	0	Proactivo	No	483.28	516.6666	498.145	0	6	116.82	53	9	0	0	No	No	483.28	0	E	QUITO	44	MAS	PRI	2
235	2018-01-14	0	Demanda	No	422.29	566.6666	458.085	0	6	0	39	3	0	1372.4879	Si	Si	422.29	0	A	GUAYAQUIL	24	FEM	UNI	3
236	2018-01-19	0	Demanda	Si	2347.34	4166.6666	1719.695	4	6	25.1	0	2	0	754.4685	Si	Si	2347.34	0	A	QUITO	47	MAS	SEC	5
237	2018-01-01	0	Demanda	No	523.38	1000	506.5583	0	6	0	36	6	0	0	No	No	523.38	0	A	QUITO	32	MAS	UNI	4
238	2018-01-18	0	Demanda	No	2318.89	2833.3333	1342.0983	0	6	1282.8	0	2	0	18765.0868	Si	Si	2697.29	0	A	QUITO	26	MAS	UNI	4
239	2018-01-09	0	Demanda	No	2485.43	3000	1669.0766	0	6	230.66	8	4	0	52.1961	Si	Si	5924.41	0	A	QUITO	42	MAS	UNI	4
240	2018-01-11	0	Demanda	No	209.84	5600	277.7333	0	6	329.42	0	1	0	1535.1441	Si	Si	209.84	0	A	QUITO	24	FEM	UNI	2
241	2018-01-27	0	Demanda	Si	688.54	6400	1198.5083	0	6	84.44	0	2	0	58331.9793	Si	Si	799.01	0	A	QUITO	27	MAS	UNI	3
242	2018-01-12	0	Proactivo	Si	893.36	1000	1070.3866	0	6	0	0	1	0	21.2303	Si	Si	893.36	0	A	QUITO	37	FEM	UNI	2
243	2018-01-29	0	Proactivo	Si	719.89	800	762.9983	0	6	42.59	28	1	0	11.0661	Si	Si	645.3	0	A	QUITO	24	MAS	UNI	2
244	2018-01-28	0	Proactivo	Si	828.89	1100	985.3433	4	6	0	0	2	0	106.8192	Si	Si	828.89	0	A	QUITO	31	FEM	UNI	1
245	2018-01-11	0	Proactivo	Si	794.32	822	924.7916	11	6	0	1	4	0	0	No	No	671.48	0	A	QUITO	46	FEM	SEC	1
246	2018-01-21	0	Proactivo	No	300.56	500	390.1566	0	8	51.12	31	2	0	0	No	No	384.46	0	A	GUAYAQUIL	31	FEM	UNI	4
247	2018-01-10	0	Proactivo	Si	727.07	800	872.6566	2	6	0	28	2	0	0	No	No	727.07	0	A	GUAYAQUIL	46	MAS	SEC	1
248	2018-01-27	0	Proactivo	No	396.66	666.6666	555.6566	0	6	148.04	21	2	0	48.585	Si	Si	396.66	0	A	GUAYAQUIL	38	MAS	UNI	0
249	2018-01-11	0	Proactivo	Si	240.43	1150	213.32	0	6	73.73	0	2	0	1624.4207	Si	Si	354.48	0	A	QUITO	28	FEM	UNI	2
250	2018-01-20	0	Proactivo	No	1545.64	1733.3333	1409.1616	0	10	482.49	8	2	0	0	No	No	1614.1	0	A	GUAYAQUIL	37	MAS	UNI	4
251	2018-01-05	0	Proactivo	No	494.22	500	493.4966	0	10	70	23	4	0	0	No	No	494.22	0	E	CUENCA	37	FEM	PRI	3
252	2018-01-28	0	Proactivo	Si	507.48	600	530.1216	0	6	33.81	36	4	0	0	No	No	507.48	0	A	QUITO	48	MAS	SEC	2
253	2018-01-04	1	Proactivo	No	271.73	300	278.805	0	6	59.13	21	4	0	26.3256	Si	Si	271.73	0	D	GUAYAQUIL	36	MAS	PRI	3
254	2018-01-15	0	Proactivo	No	488.92	700	616.3933	0	6	0	23	1	0	56.9312	Si	Si	498.96	0	A	GUAYAQUIL	45	MAS	SEC	1
255	2018-01-05	0	Proactivo	Si	550.31	1416.6666	777.375	0	6	42.21	0	3	0	2485.4373	Si	Si	520.04	0	A	QUITO	44	FEM	SEC	4
256	2018-01-15	0	Proactivo	Si	378.86	400	367.5883	2	6	0	0	3	0	100.8035	Si	Si	358.02	0	B	QUITO	32	MAS	UNI	5
257	2018-01-30	0	Proactivo	Si	391.46	400	416.6266	2	6	0	9	1	0	126.5919	Si	Si	391.46	0	A	GUAYAQUIL	27	FEM	UNI	0
258	2018-01-09	0	Proactivo	Si	291.44	300	278.5083	2	6	0	31	3	0	64.2521	Si	Si	291.44	0	B	QUITO	24	MAS	UNI	4
259	2018-01-12	0	Proactivo	No	763.77	900	300.245	0	6	0	0	1	0	700.2665	Si	Si	4596.96	0	B	QUITO	46	FEM	SEC	5
260	2018-01-30	0	Proactivo	No	199.26	2483.3333	599.56	0	10	281.91	0	3	0	57.4384	Si	Si	247.03	0	A	QUITO	32	MAS	UNI	1
261	2018-01-04	0	Proactivo	Si	415.08	500	418.045	0	6	0	53	3	0	39.1344	Si	Si	325.06	0	A	QUITO	32	MAS	UNI	0
262	2018-01-06	0	Proactivo	Si	322.19	733.3333	383.6416	0	6	0	51	2	0	0	No	No	322.19	5649.62	A	QUITO	31	MAS	UNI	0
263	2018-01-01	0	Proactivo	Si	336.77	1500	649.0466	0	6	0	3	4	0	173.0116	Si	Si	336.77	0	A	QUITO	49	FEM	SEC	1
264	2018-01-28	0	Proactivo	Si	722.81	1400	876.7566	0	6	50.25	17	7	0	0	No	No	722.81	0	A	AMBATO	23	FEM	UNI	1
265	2018-01-14	0	Proactivo	Si	1329.65	1400	1434.7183	0	6	22.4	17	2	0	102.7996	Si	Si	1329.65	0	A	GUAYAQUIL	29	MAS	UNI	3
266	2018-01-03	0	Proactivo	Si	747.21	933.3333	838.3216	0	6	0	26	1	0	81.226	Si	Si	655.35	0	A	QUITO	32	FEM	UNI	5
267	2018-01-12	0	Proactivo	Si	330.88	600	480.3466	0	6	18.99	28	2	0	0	No	No	430.88	0	B	GUAYAQUIL	44	FEM	SEC	5
268	2018-01-14	0	Proactivo	Si	1148.88	2000	1274.6533	0	6	187.1	1	3	0	4725.9046	Si	Si	1179.48	0	A	QUITO	49	FEM	SEC	0
269	2018-01-07	0	Proactivo	Si	1404.45	1733.3333	1552.8233	0	6	119.25	0	5	0	142.4498	Si	Si	1404.45	0	A	GUAYAQUIL	30	FEM	UNI	2
270	2018-01-13	0	Proactivo	No	699.3	800	810.8683	2	6	0	21	2	0	130.7076	Si	Si	699.3	0	A	GUAYAQUIL	40	MAS	UNI	1
271	2018-01-21	0	Proactivo	Si	879.73	1000	1033.82	1	6	0	0	3	0	128.3324	Si	Si	879.73	0	A	QUITO	24	MAS	UNI	1
272	2018-01-14	0	Proactivo	No	617.56	900	639.29	0	6	0	32	1	0	113.389	Si	Si	617.56	0	A	QUITO	39	MAS	UNI	2
273	2018-01-14	0	Proactivo	Si	344.97	1100	167.0583	0	6	33.03	21	2	0	0	No	No	344.97	0	A	QUITO	42	FEM	UNI	0
274	2018-01-09	0	Proactivo	No	1168.75	1400	722.95	0	6	164.71	0	5	0	19.8973	Si	Si	1080.72	0	A	MANTA	31	MAS	UNI	1
275	2018-01-19	0	Proactivo	Si	1403.61	1400	1553.1266	4	6	0	0	6	0	52.3196	Si	Si	1403.61	0	A	GUAYAQUIL	49	FEM	SEC	0
276	2018-01-08	0	Proactivo	Si	260.52	300	319.1566	0	6	19.79	0	5	0	49.027	Si	Si	260.52	0	E	GUAYAQUIL	24	MAS	PRI	2
277	2018-01-04	0	Proactivo	No	398.93	400	416.9983	6	6	27.56	18	5	0	60.4529	Si	Si	387.65	0	B	QUITO	40	FEM	UNI	4
278	2018-01-14	0	Proactivo	Si	1184.16	1400	1281.5416	0	6	56.69	28	2	0	404.2808	Si	Si	1238.82	0	A	QUITO	41	FEM	UNI	1
279	2018-01-15	0	Proactivo	Si	1255.32	1233.3333	843.665	7	6	0	21	2	0	67.9918	Si	Si	1204.33	0	B	GUAYAQUIL	25	MAS	UNI	2
280	2018-01-09	0	Proactivo	No	819.91	1000	733.7016	0	8	19.93	0	2	0	136.925	Si	Si	819.91	0	A	QUITO	43	MAS	UNI	5
281	2018-01-25	0	Proactivo	No	1386.26	1400	1360.3633	4	6	141.94	23	2	0	113.1457	Si	Si	1386.26	0	E	MANTA	40	MAS	PRI	1
282	2018-01-04	0	Proactivo	Si	1040.21	1400	1380.1316	0	6	0	18	6	0	216.3161	Si	Si	1040.21	0	A	QUITO	23	MAS	UNI	4
283	2018-01-16	0	Proactivo	No	1200.5	1400	1238.6166	0	6	86.18	0	3	0	912.5084	Si	Si	3636.06	0	A	GUAYAQUIL	39	FEM	UNI	5
284	2018-01-19	0	Proactivo	Si	314.95	1300	443.5516	0	6	17.61	0	2	0	963.2336	Si	Si	297.65	0	A	QUITO	42	MAS	UNI	3
285	2018-01-03	0	Proactivo	No	345.87	466.6666	364.3483	1	6	0	44	3	0	60.6149	Si	Si	326.85	0	D	GUAYAQUIL	35	FEM	PRI	2
286	2018-01-16	0	Proactivo	Si	188.77	1200	296.9266	0	6	74.03	0	2	0	388.541	Si	Si	188.77	0	A	QUITO	23	FEM	UNI	2
287	2018-01-26	0	Proactivo	No	500.43	600	562.58	4	6	139.38	41	1	0	419.5068	Si	Si	472.91	0	B	QUITO	24	MAS	UNI	0
288	2018-01-14	0	Proactivo	No	605.19	700	508.0266	0	6	145.35	0	3	0	20.1729	Si	Si	690.7	0	A	QUITO	47	MAS	SEC	1
289	2018-01-18	0	Proactivo	Si	1029.79	1100	1080.4866	0	6	0	7	5	0	179.2861	Si	Si	973.15	0	A	QUITO	48	MAS	SEC	0
290	2018-01-12	0	Proactivo	Si	27.73	1400	144.205	0	6	24.94	0	5	0	428.1399	Si	Si	27.73	0	A	QUITO	33	MAS	UNI	4
291	2018-01-29	0	Proactivo	Si	219.51	800	433.6066	0	6	0	0	2	0	14559.7818	Si	Si	219.51	0	A	GUAYAQUIL	40	FEM	UNI	4
292	2018-01-15	0	Proactivo	Si	2254.31	2700	2855.215	0	6	167.58	0	1	0	537.4715	Si	Si	2404.29	0	A	QUITO	24	MAS	UNI	1
293	2018-01-29	0	Proactivo	Si	820.8	1000	94.5133	1	6	28.35	23	4	0	0	No	No	820.8	0	A	QUITO	39	FEM	UNI	5
294	2018-01-02	0	Proactivo	No	635.33	2933.3333	526.575	0	10	101.29	0	2	0	0	No	No	475.31	0	A	QUITO	31	FEM	UNI	3
295	2018-01-10	0	Demanda	No	91.87	400	183.9233	0	6	11.76	21	1	0	0	No	No	91.87	0	A	QUITO	28	MAS	UNI	3
296	2018-01-03	0	Demanda	Si	392.59	400	363.8016	5	6	0	17	3	0	0	No	No	392.59	0	B	GUAYAQUIL	25	FEM	UNI	5
297	2018-01-29	0	Demanda	Si	499.64	500	503.49	0	6	35.6	15	5	0	6.02	Si	Si	499.67	0	E	QUITO	41	MAS	PRI	5
298	2018-01-20	0	Demanda	No	342.21	416.6666	220.6816	4	6	67.03	53	1	0	1329.9684	Si	Si	330.47	0	A	QUITO	28	FEM	UNI	4
299	2018-01-21	0	Demanda	Si	687.25	700	746.145	0	6	120.37	4	3	0	53.2607	Si	Si	631.7	0	A	GUAYAQUIL	43	MAS	UNI	2
300	2018-01-07	0	Demanda	Si	266.89	1000	385.885	0	6	61.77	0	3	1	1980.4258	Si	Si	12816.55	0	A	SANTO DOMINGO	43	MAS	UNI	4
301	2018-01-19	0	Demanda	Si	611.58	2800	1740.2666	0	6	35.25	2	1	0	126.4095	No	No	611.58	0	A	GUAYAQUIL	26	MAS	UNI	4
302	2018-01-27	0	Demanda	No	454.52	500	541.595	0	6	66.05	0	7	0	0	No	No	454.52	0	A	GUAYAQUIL	44	MAS	SEC	5
303	2018-01-30	0	Demanda	Si	1207.53	2966.6666	1907.835	0	6	89.9	0	3	1	377.9048	Si	Si	1207.53	0	A	QUITO	47	MAS	SEC	5
304	2018-01-27	0	Demanda	No	951.18	1200	865.0466	1	6	0	4	5	0	235.6577	Si	Si	951.18	0	A	QUITO	49	FEM	SEC	4
305	2018-01-16	0	Demanda	Si	3236.12	4816.6666	984.65	0	6	283.98	0	3	1	3333.2657	No	No	53779.1	0	A	QUITO	31	MAS	UNI	3
306	2018-01-14	0	Demanda	No	416.5	1000	467.9033	0	6	40.44	0	5	0	1067.6575	Si	Si	442.54	0	A	QUITO	24	MAS	UNI	2
307	2018-01-02	1	Demanda	No	4913.68	4400	4428.99	0	6	47.26	8	9	0	0	No	No	4943.41	0	A	QUITO	35	MAS	UNI	5
308	2018-01-17	0	Demanda	Si	798.35	2583.3333	1043.785	0	6	349.03	0	2	0	14.945	Si	Si	955.95	0	A	QUITO	46	FEM	SEC	0
309	2018-01-05	0	Demanda	Si	790.73	800	731.7833	1	6	32.05	49	4	0	7040.1446	No	No	4078.63	0	A	QUITO	46	MAS	SEC	2
310	2018-01-06	0	Demanda	Si	872.95	1100	1020.055	0	6	236.16	3	1	0	822.8899	Si	Si	872.95	0	A	QUITO	28	MAS	UNI	0
311	2018-01-01	0	Proactivo	No	568.77	600	546.9666	0	10	233.49	38	4	0	1038.4859	Si	Si	425.57	0	A	QUITO	45	MAS	SEC	0
312	2018-01-17	0	Proactivo	Si	435.03	3900	236.825	0	6	0	0	2	0	907.7769	No	No	435.03	0	A	GUAYAQUIL	24	MAS	UNI	1
313	2018-01-06	0	Proactivo	No	1387.19	6650	2108.025	0	8	921.68	1	3	0	6578.6829	Si	Si	924.18	0	A	QUITO	30	MAS	UNI	2
314	2018-01-29	0	Proactivo	No	871.77	2100	1069.5733	0	10	144.83	18	1	0	0	No	No	587.01	0	A	QUITO	48	MAS	SEC	5
315	2018-01-09	0	Proactivo	No	439.22	3900	464.3883	1	10	244.47	0	3	0	0	No	No	439.22	0	A	QUITO	28	FEM	UNI	4
316	2018-01-28	0	Proactivo	No	2019.07	6300	4007.61	0	6	266.68	8	4	3	767.5035	No	No	2060.3	0	A	QUITO	37	MAS	UNI	0
317	2018-01-15	0	Proactivo	No	972.75	8200	2065.6733	0	6	263.26	0	2	0	3020.4255	Si	Si	1040.99	0	A	QUITO	31	MAS	UNI	3
318	2018-01-29	0	Proactivo	No	585.72	800	655.7616	0	8	31.81	24	5	0	0	No	No	585.72	0	A	QUITO	43	FEM	UNI	2
319	2018-01-31	0	Proactivo	No	0	10000	335.1516	0	6	532.94	0	5	0	17051.1285	Si	Si	265.23	0	A	QUITO	33	MAS	UNI	2
320	2018-01-19	0	Proactivo	No	2263.43	6900	3387.33	0	10	0	0	4	0	0	No	No	2263.43	0	A	QUITO	41	FEM	UNI	5
321	2018-01-11	0	Demanda	Si	157.54	6100	166.3316	0	6	741.12	0	1	0	1526.7711	Si	Si	157.54	0	A	GUAYAQUIL	35	FEM	UNI	0
322	2018-01-01	0	Proactivo	No	89.03	900	159.4016	0	10	63.79	8	1	0	0	No	No	126.48	0	A	AMBATO	29	FEM	UNI	0
323	2018-01-27	0	Proactivo	No	476.23	600	387.8283	0	10	69.31	23	4	0	0	No	No	344.87	0	B	QUITO	43	MAS	UNI	1
324	2018-01-22	0	Proactivo	No	4191.05	4200	3499.2483	0	6	229.61	21	3	0	50.8578	No	No	4191.05	0	B	QUITO	46	FEM	SEC	0
325	2018-01-19	0	Proactivo	No	2049.26	10833.3333	3627.5716	0	6	884.25	10	2	0	67155.0571	Si	Si	2049.26	0	A	QUITO	43	MAS	UNI	2
326	2018-01-23	0	Proactivo	No	1378.77	9600	34.6583	0	6	0	6	5	0	2541.7825	No	No	1378.77	0	A	QUITO	30	MAS	UNI	3
327	2018-01-29	0	Proactivo	Si	4767.54	14900	2505.45	0	6	253.74	0	2	0	30154.09	No	No	5011.4	0	A	CUENCA	32	FEM	UNI	4
328	2018-01-26	0	Proactivo	No	2970.18	6700	3625.0033	0	6	474.56	16	3	11	5982.7274	Si	Si	34661.61	0	A	GUAYAQUIL	48	MAS	SEC	4
